ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,term_deposit
375,48,blue-collar,2,unknown,0,131,1,0,6,may,189,1,-1,0,0
376,49,blue-collar,1,secondary,0,143,1,0,6,may,83,1,-1,0,0
377,38,admin.,1,secondary,0,393,0,0,6,may,184,2,-1,0,0
378,43,blue-collar,2,primary,0,98,1,0,6,may,235,1,-1,0,0
379,33,management,2,tertiary,0,0,1,0,6,may,290,1,-1,0,0
380,55,blue-collar,2,secondary,0,224,1,0,6,may,232,1,-1,0,0
381,38,blue-collar,2,secondary,0,757,1,0,6,may,133,1,-1,0,0
382,49,services,2,secondary,0,245,1,1,6,may,318,1,-1,0,0
383,40,management,2,secondary,0,8486,0,0,6,may,260,3,-1,0,0
384,43,admin.,2,unknown,0,350,0,0,6,may,437,1,-1,0,0
385,38,blue-collar,2,secondary,0,20,1,0,6,may,402,1,-1,0,0
386,58,services,2,secondary,0,1667,1,1,6,may,85,1,-1,0,0
387,57,technician,2,unknown,0,345,1,0,6,may,125,1,-1,0,0
388,32,unemployed,2,secondary,0,10,1,0,6,may,501,4,-1,0,0
389,56,management,2,tertiary,0,830,1,1,6,may,1201,1,-1,0,1
390,58,blue-collar,0,unknown,0,29,1,0,6,may,253,1,-1,0,0
391,60,retired,0,secondary,0,545,1,0,6,may,1030,1,-1,0,1
392,37,technician,2,tertiary,0,8730,1,0,6,may,149,1,-1,0,0
393,46,technician,0,tertiary,0,477,1,0,6,may,114,1,-1,0,0
394,27,admin.,2,secondary,0,4,1,0,6,may,243,1,-1,0,0
395,43,blue-collar,2,secondary,0,1205,1,0,6,may,769,2,-1,0,0
396,32,technician,1,secondary,0,0,1,1,6,may,135,3,-1,0,0
397,40,admin.,1,secondary,0,263,1,0,6,may,231,1,-1,0,0
398,38,admin.,2,secondary,0,1,0,0,6,may,76,1,-1,0,0
399,34,blue-collar,2,secondary,0,283,0,1,6,may,199,1,-1,0,0
400,47,blue-collar,2,primary,0,206,1,0,6,may,152,1,-1,0,0
401,42,housemaid,2,primary,0,17,1,0,6,may,124,1,-1,0,0
402,48,technician,2,secondary,0,141,1,1,6,may,424,1,-1,0,0
403,29,self-employed,1,tertiary,0,16,1,0,6,may,43,1,-1,0,0
404,50,services,2,secondary,0,206,1,0,6,may,154,1,-1,0,0
405,52,technician,2,unknown,0,7,0,0,6,may,203,2,-1,0,0
406,50,management,2,tertiary,0,0,0,0,6,may,326,1,-1,0,0
407,58,retired,2,tertiary,0,0,0,0,6,may,393,1,-1,0,0
408,46,blue-collar,0,primary,0,1927,1,0,6,may,241,3,-1,0,0
409,38,technician,2,secondary,0,284,1,0,6,may,483,1,-1,0,0
410,46,blue-collar,2,secondary,0,1660,1,0,6,may,259,1,-1,0,0
411,32,services,1,secondary,0,406,1,0,6,may,227,1,-1,0,0
412,51,blue-collar,2,primary,0,230,1,0,6,may,673,1,-1,0,0
413,39,admin.,1,secondary,0,-25,1,0,6,may,576,1,-1,0,0
414,48,admin.,2,secondary,0,182,1,0,6,may,180,2,-1,0,0
415,36,entrepreneur,2,tertiary,0,1169,1,0,6,may,168,2,-1,0,0
416,34,admin.,0,secondary,0,67,1,0,6,may,90,1,-1,0,0
417,40,technician,2,secondary,0,77,0,0,6,may,505,1,-1,0,0
418,43,unemployed,2,secondary,0,0,1,0,6,may,245,1,-1,0,0
419,52,blue-collar,0,primary,0,55,1,1,6,may,186,1,-1,0,0
420,33,technician,2,secondary,1,72,1,0,6,may,623,1,-1,0,0
421,49,management,1,tertiary,0,163,1,0,6,may,496,3,-1,0,0
422,32,management,1,tertiary,0,151,1,0,6,may,118,1,-1,0,0
423,39,admin.,1,secondary,0,113,1,0,6,may,342,1,-1,0,0
424,40,blue-collar,2,secondary,0,0,1,0,6,may,225,1,-1,0,0
425,38,technician,1,tertiary,0,9,1,0,6,may,185,3,-1,0,0
426,43,management,2,secondary,0,375,1,0,6,may,196,2,-1,0,0
427,39,services,2,secondary,0,1142,1,0,6,may,276,1,-1,0,0
428,54,blue-collar,2,primary,0,2102,1,0,6,may,76,1,-1,0,0
429,38,technician,1,tertiary,0,4325,1,0,6,may,87,1,-1,0,0
430,40,blue-collar,2,secondary,0,217,1,0,6,may,195,1,-1,0,0
431,55,admin.,2,secondary,0,131,1,0,6,may,744,1,-1,0,0
432,42,management,2,tertiary,0,1680,1,0,6,may,765,1,-1,0,0
433,39,blue-collar,2,secondary,0,0,1,0,6,may,262,1,-1,0,0
434,40,blue-collar,2,primary,0,46,1,0,6,may,119,1,-1,0,0
435,32,blue-collar,2,secondary,0,320,1,0,6,may,198,2,-1,0,0
436,55,admin.,2,secondary,0,183,1,0,6,may,150,1,-1,0,0
437,45,blue-collar,2,secondary,0,39,0,0,6,may,241,1,-1,0,0
438,35,management,1,tertiary,0,560,1,0,6,may,181,1,-1,0,0
439,58,technician,0,secondary,0,469,0,0,6,may,196,1,-1,0,0
440,35,admin.,2,secondary,0,530,1,0,6,may,149,1,-1,0,0
441,49,services,2,primary,0,61,1,0,6,may,246,1,-1,0,0
442,34,technician,1,tertiary,0,242,1,0,6,may,112,1,-1,0,0
443,36,blue-collar,2,secondary,0,139,1,0,6,may,309,2,-1,0,0
444,24,self-employed,1,secondary,0,0,1,0,6,may,278,1,-1,0,0
445,34,technician,2,secondary,0,367,1,0,6,may,140,1,-1,0,0
446,51,admin.,0,secondary,0,228,1,0,6,may,136,1,-1,0,0
447,39,technician,1,unknown,0,45248,1,0,6,may,1623,1,-1,0,1
448,50,self-employed,2,unknown,0,-84,1,0,6,may,101,1,-1,0,0
449,32,services,1,secondary,0,310,1,0,6,may,144,1,-1,0,0
450,42,blue-collar,2,unknown,0,132,1,0,6,may,238,1,-1,0,0
451,50,technician,2,secondary,0,797,1,0,6,may,354,1,-1,0,0
452,40,services,2,secondary,0,71,0,0,6,may,79,1,-1,0,0
453,46,management,0,unknown,0,2,1,0,6,may,187,1,-1,0,0
454,37,management,2,tertiary,0,231,1,1,6,may,451,2,-1,0,0
455,34,blue-collar,2,secondary,0,270,1,1,6,may,159,1,-1,0,0
456,44,blue-collar,2,secondary,0,274,1,1,6,may,409,1,-1,0,0
457,40,admin.,1,secondary,0,-109,1,1,6,may,170,1,-1,0,0
458,37,technician,2,secondary,0,1,1,0,6,may,608,1,-1,0,1
459,33,blue-collar,1,secondary,1,-60,0,0,6,may,243,1,-1,0,0
460,35,blue-collar,2,secondary,0,89,1,0,6,may,145,2,-1,0,0
461,58,blue-collar,0,secondary,0,-11,0,0,6,may,112,1,-1,0,0
462,39,blue-collar,2,primary,0,0,1,0,6,may,262,2,-1,0,0
463,43,blue-collar,2,secondary,0,-509,1,0,6,may,124,1,-1,0,0
464,39,unemployed,2,primary,0,408,1,0,6,may,53,1,-1,0,0
465,36,services,1,primary,0,58,1,0,6,may,134,1,-1,0,0
466,57,retired,1,secondary,0,1640,0,1,6,may,204,4,-1,0,0
467,36,admin.,1,secondary,0,20,1,0,6,may,186,1,-1,0,0
468,50,blue-collar,2,primary,0,71,1,0,6,may,678,1,-1,0,0
469,55,blue-collar,2,secondary,0,52,1,0,6,may,182,1,-1,0,0
470,44,self-employed,2,tertiary,0,292,1,0,6,may,162,1,-1,0,0
471,44,services,0,secondary,0,424,1,0,6,may,27,1,-1,0,0
472,39,housemaid,1,primary,0,109,1,0,6,may,699,3,-1,0,0
473,46,blue-collar,2,unknown,0,1044,1,0,6,may,43,1,-1,0,0
474,39,blue-collar,2,secondary,0,983,1,0,6,may,97,1,-1,0,0
475,34,admin.,2,secondary,0,869,0,0,6,may,1677,1,-1,0,1
476,40,blue-collar,2,primary,0,668,1,0,6,may,283,2,-1,0,0
477,50,management,2,tertiary,0,964,1,0,6,may,323,1,-1,0,0
478,31,management,1,secondary,0,301,1,0,6,may,82,1,-1,0,0
479,37,admin.,1,secondary,0,140,1,0,6,may,310,1,-1,0,0
480,39,management,1,secondary,0,1877,1,0,6,may,185,1,-1,0,0
481,51,blue-collar,2,primary,0,1127,1,0,6,may,47,1,-1,0,0
482,41,technician,2,secondary,0,871,1,0,6,may,145,1,-1,0,0
483,41,technician,2,secondary,0,767,1,1,6,may,204,1,-1,0,0
484,43,blue-collar,2,secondary,0,0,0,0,6,may,187,1,-1,0,0
485,30,services,1,secondary,0,209,1,0,6,may,30,2,-1,0,0
486,54,management,0,primary,0,0,0,0,6,may,472,1,-1,0,0
487,43,blue-collar,0,secondary,0,110,1,1,6,may,448,1,-1,0,0
488,59,management,0,tertiary,0,-76,1,1,6,may,264,1,-1,0,0
489,47,technician,2,unknown,0,178,1,0,6,may,169,1,-1,0,0
490,40,blue-collar,2,primary,0,-66,1,0,6,may,288,1,-1,0,0
491,32,technician,2,secondary,0,0,1,0,6,may,176,2,-1,0,0
492,29,blue-collar,2,secondary,0,1,1,0,6,may,215,1,-1,0,0
493,36,blue-collar,2,secondary,0,0,1,0,6,may,337,1,-1,0,0
494,55,unemployed,2,tertiary,0,5345,0,0,6,may,278,1,-1,0,0
495,30,blue-collar,0,secondary,0,-209,1,0,6,may,188,2,-1,0,0
496,39,admin.,1,secondary,0,0,1,0,6,may,174,2,-1,0,0
497,39,blue-collar,0,secondary,0,42,1,0,6,may,226,2,-1,0,0
498,50,blue-collar,0,secondary,0,41,1,0,6,may,190,1,-1,0,0
499,44,blue-collar,2,secondary,0,-99,1,0,6,may,111,2,-1,0,0
500,37,technician,1,secondary,0,17,1,0,6,may,164,1,-1,0,0
501,46,admin.,2,primary,0,276,1,1,6,may,157,2,-1,0,0
502,32,technician,1,unknown,0,-170,0,0,6,may,46,1,-1,0,0
503,37,management,1,tertiary,0,230,1,1,6,may,374,1,-1,0,0
504,29,blue-collar,2,secondary,0,9,1,0,6,may,349,1,-1,0,0
505,41,blue-collar,2,secondary,0,946,1,0,6,may,325,1,-1,0,0
506,45,blue-collar,2,primary,0,1297,1,0,6,may,233,2,-1,0,0
507,57,retired,0,secondary,0,-331,1,0,6,may,531,1,-1,0,0
508,48,blue-collar,1,secondary,0,44,1,0,6,may,153,1,-1,0,0
509,60,retired,2,secondary,1,15,0,0,6,may,80,1,-1,0,0
510,26,admin.,1,secondary,0,712,1,0,6,may,232,1,-1,0,0
511,58,retired,2,secondary,0,5435,1,0,6,may,118,1,-1,0,0
512,34,admin.,2,secondary,0,507,1,0,6,may,190,1,-1,0,0
513,55,unemployed,0,secondary,0,387,1,0,6,may,918,1,-1,0,1
514,41,blue-collar,2,primary,0,0,1,1,6,may,238,1,-1,0,0
515,50,management,0,secondary,0,1716,1,0,6,may,82,1,-1,0,0
516,49,entrepreneur,2,secondary,0,167,1,1,6,may,198,3,-1,0,0
517,44,admin.,2,unknown,0,40,0,1,6,may,160,2,-1,0,0
518,44,blue-collar,2,primary,0,148,1,0,6,may,211,1,-1,0,0
519,31,technician,2,secondary,0,17,1,1,6,may,120,1,-1,0,0
520,34,blue-collar,1,tertiary,0,1011,1,0,6,may,136,1,-1,0,0
521,46,management,1,unknown,0,1527,1,0,6,may,269,1,-1,0,0
522,42,management,2,tertiary,0,744,0,0,6,may,157,1,-1,0,0
523,52,admin.,2,secondary,0,484,1,0,6,may,128,1,-1,0,0
524,29,management,1,tertiary,0,0,1,0,6,may,211,1,-1,0,0
525,53,retired,2,primary,0,136,1,0,6,may,267,2,-1,0,0
526,43,blue-collar,2,secondary,0,1335,1,0,6,may,371,2,-1,0,0
527,38,management,2,secondary,0,517,1,0,6,may,288,2,-1,0,0
528,46,management,2,tertiary,0,459,1,0,6,may,221,1,-1,0,0
529,48,management,0,unknown,0,549,1,0,6,may,427,1,-1,0,0
530,30,admin.,0,secondary,0,83,1,1,6,may,310,1,-1,0,0
531,44,blue-collar,2,primary,0,213,0,0,6,may,158,1,-1,0,0
532,31,housemaid,2,primary,0,203,1,0,6,may,604,3,-1,0,0
533,42,services,1,secondary,0,518,1,0,6,may,198,1,-1,0,0
534,40,management,1,tertiary,0,3877,1,0,6,may,145,1,-1,0,0
535,52,admin.,2,secondary,0,1236,1,0,6,may,247,1,-1,0,0
536,45,blue-collar,0,secondary,0,756,1,0,6,may,179,2,-1,0,0
537,48,blue-collar,2,secondary,0,157,1,0,6,may,73,1,-1,0,0
538,45,blue-collar,2,primary,0,-66,1,0,6,may,263,2,-1,0,0
539,34,blue-collar,2,unknown,0,245,1,0,6,may,13,1,-1,0,0
540,34,blue-collar,2,primary,0,-144,1,0,6,may,79,2,-1,0,0
541,46,blue-collar,2,secondary,0,71,1,0,6,may,416,1,-1,0,0
542,49,services,0,secondary,0,505,1,0,6,may,162,1,-1,0,0
543,50,technician,2,primary,0,249,1,0,6,may,129,1,-1,0,0
544,34,admin.,1,secondary,0,0,1,0,6,may,150,1,-1,0,0
545,40,unemployed,1,secondary,0,11,1,0,6,may,43,1,-1,0,0
546,36,admin.,2,secondary,0,639,1,0,6,may,191,1,-1,0,0
547,59,blue-collar,0,unknown,0,124,1,0,6,may,26,1,-1,0,0
548,45,blue-collar,2,secondary,0,82,1,0,6,may,250,1,-1,0,0
549,36,self-employed,2,tertiary,0,107,1,0,6,may,146,1,-1,0,0
550,56,services,2,secondary,0,473,1,0,6,may,416,1,-1,0,0
551,42,services,0,secondary,0,372,1,1,6,may,121,2,-1,0,0
552,30,admin.,2,secondary,0,46,1,0,6,may,114,2,-1,0,0
553,30,student,1,tertiary,0,34,1,0,6,may,289,1,-1,0,0
554,47,self-employed,2,unknown,0,935,1,0,6,may,225,1,-1,0,0
555,33,blue-collar,2,secondary,0,-10,1,0,6,may,123,1,-1,0,0
556,36,admin.,2,secondary,0,-106,1,0,6,may,130,2,-1,0,0
557,39,services,0,primary,0,471,1,0,6,may,161,2,-1,0,0
558,56,admin.,0,secondary,0,778,1,0,6,may,149,2,-1,0,0
559,39,blue-collar,0,unknown,0,170,1,0,6,may,268,2,-1,0,0
560,42,technician,2,secondary,0,315,1,0,6,may,259,2,-1,0,0
561,52,blue-collar,2,secondary,0,3165,0,0,6,may,26,1,-1,0,0
562,36,admin.,0,secondary,0,131,1,0,6,may,153,1,-1,0,0
563,35,entrepreneur,2,secondary,1,204,1,0,6,may,424,2,-1,0,0
564,47,technician,2,secondary,0,83,1,0,6,may,179,2,-1,0,0
565,59,services,0,secondary,0,0,1,1,6,may,97,1,-1,0,0
566,57,blue-collar,2,primary,0,5431,1,1,6,may,383,1,-1,0,0
567,38,management,2,unknown,0,1759,1,0,6,may,440,1,-1,0,0
568,46,unemployed,2,secondary,0,-125,1,0,6,may,23,1,-1,0,0
569,34,blue-collar,2,secondary,0,0,0,0,6,may,195,1,-1,0,0
570,28,services,1,secondary,0,5090,1,0,6,may,1297,3,-1,0,1
571,38,technician,2,unknown,0,573,1,0,6,may,87,1,-1,0,0
572,56,blue-collar,2,secondary,0,1602,1,0,6,may,427,1,-1,0,0
573,41,blue-collar,1,primary,1,-137,1,1,6,may,189,1,-1,0,0
574,52,technician,2,unknown,0,0,0,0,6,may,195,1,-1,0,0
575,54,services,2,secondary,0,193,0,0,6,may,179,1,-1,0,0
576,61,retired,2,secondary,0,195,1,1,6,may,179,1,-1,0,0
577,53,entrepreneur,2,secondary,0,288,0,0,6,may,69,1,-1,0,0
578,47,technician,2,secondary,0,19,1,0,6,may,105,2,-1,0,0
579,53,blue-collar,2,primary,0,25,1,0,6,may,266,3,-1,0,0
580,46,services,2,secondary,0,216,1,0,6,may,524,2,-1,0,0
581,39,blue-collar,0,primary,0,190,1,1,6,may,96,2,-1,0,0
582,56,technician,0,secondary,0,99,1,0,6,may,155,2,-1,0,0
583,55,services,0,primary,0,2298,1,0,6,may,162,2,-1,0,0
584,44,management,2,tertiary,0,17,1,0,6,may,352,2,-1,0,0
585,37,technician,2,primary,0,0,1,0,6,may,76,4,-1,0,0
586,35,blue-collar,2,primary,0,0,1,0,6,may,154,2,-1,0,0
587,55,blue-collar,2,secondary,0,840,1,0,6,may,310,2,-1,0,0
588,37,services,2,secondary,0,358,1,0,6,may,390,3,-1,0,0
589,30,technician,1,secondary,0,0,1,0,6,may,369,1,-1,0,0
590,37,blue-collar,2,primary,0,-325,1,1,6,may,112,2,-1,0,0
591,36,technician,1,secondary,0,-15,1,0,6,may,341,3,-1,0,0
592,38,technician,2,secondary,0,581,1,0,6,may,79,1,-1,0,0
593,41,admin.,0,primary,0,4070,1,0,6,may,140,2,-1,0,0
594,48,retired,2,secondary,0,74,0,1,6,may,315,1,-1,0,0
595,55,services,0,secondary,0,141,1,0,6,may,262,2,-1,0,0
596,28,services,0,secondary,0,89,0,0,6,may,174,2,-1,0,0
597,54,services,2,secondary,1,0,1,0,6,may,138,3,-1,0,0
598,30,blue-collar,2,secondary,0,450,0,0,6,may,526,2,-1,0,0
599,48,technician,2,tertiary,0,310,0,0,6,may,135,1,-1,0,0
600,31,self-employed,2,secondary,0,0,1,0,6,may,36,5,-1,0,0
601,38,blue-collar,2,secondary,0,384,1,0,6,may,1906,3,-1,0,0
602,37,blue-collar,2,secondary,0,395,1,0,6,may,219,2,-1,0,0
603,37,services,1,unknown,0,-118,1,0,6,may,147,2,-1,0,0
604,56,blue-collar,2,primary,0,5,1,1,6,may,407,2,-1,0,0
605,51,blue-collar,2,secondary,0,50,1,1,6,may,121,1,-1,0,0
606,39,blue-collar,2,secondary,0,285,1,1,6,may,209,1,-1,0,0
607,49,technician,2,unknown,0,15,0,0,6,may,92,2,-1,0,0
608,51,blue-collar,2,primary,0,653,1,1,6,may,208,1,-1,0,0
609,43,self-employed,2,secondary,0,918,1,0,6,may,193,1,-1,0,0
610,32,services,2,secondary,0,243,1,1,6,may,144,1,-1,0,0
611,29,technician,1,tertiary,0,405,1,0,6,may,65,1,-1,0,0
612,48,management,0,tertiary,0,1328,1,0,6,may,339,1,-1,0,0
613,55,services,2,primary,0,255,1,0,6,may,285,1,-1,0,0
614,53,blue-collar,2,secondary,0,3397,1,0,6,may,231,1,-1,0,0
615,47,technician,2,unknown,0,2106,1,0,6,may,168,1,-1,0,0
616,39,management,2,tertiary,0,2877,1,0,6,may,278,1,-1,0,0
617,31,blue-collar,1,tertiary,0,60,1,1,6,may,389,1,-1,0,0
618,39,blue-collar,2,primary,0,2226,1,0,6,may,158,1,-1,0,0
619,40,blue-collar,2,primary,0,2880,1,0,6,may,145,2,-1,0,0
620,40,technician,1,unknown,0,-5,1,0,6,may,78,2,-1,0,0
621,48,technician,2,secondary,0,147,0,0,6,may,142,3,-1,0,0
622,33,technician,0,secondary,0,7,1,1,6,may,87,1,-1,0,0
623,40,technician,2,secondary,0,109,1,0,6,may,147,2,-1,0,0
624,59,retired,2,primary,0,-119,1,0,6,may,289,1,-1,0,0
625,30,technician,2,secondary,0,484,1,0,6,may,703,1,-1,0,1
626,31,management,1,tertiary,0,1852,1,0,6,may,170,3,-1,0,0
627,35,unemployed,2,secondary,0,533,1,0,6,may,802,1,-1,0,0
628,54,technician,0,secondary,0,21,1,0,6,may,381,2,-1,0,0
629,34,admin.,1,unknown,0,2434,1,0,6,may,218,4,-1,0,0
630,32,technician,2,secondary,0,90,1,1,6,may,57,2,-1,0,0
631,56,admin.,0,unknown,0,4246,1,0,6,may,304,2,-1,0,0
632,32,admin.,1,tertiary,0,395,1,0,6,may,241,3,-1,0,0
633,42,blue-collar,2,primary,0,15,1,0,6,may,230,1,-1,0,0
634,33,services,2,tertiary,0,85,0,0,6,may,262,3,-1,0,0
635,52,entrepreneur,2,tertiary,0,-184,1,1,6,may,392,2,-1,0,0
636,52,services,2,secondary,0,660,0,0,6,may,201,2,-1,0,0
637,52,blue-collar,0,primary,1,-183,1,0,6,may,145,1,-1,0,0
638,30,unemployed,0,secondary,0,1144,1,0,6,may,252,1,-1,0,0
639,44,services,0,secondary,0,1,1,0,6,may,235,4,-1,0,0
640,35,admin.,2,secondary,0,69,1,1,6,may,235,2,-1,0,0
641,55,management,1,secondary,0,220,1,0,6,may,328,2,-1,0,0
642,33,blue-collar,2,primary,0,332,1,0,6,may,116,2,-1,0,0
643,37,blue-collar,1,secondary,0,240,1,0,6,may,246,1,-1,0,0
644,42,technician,1,secondary,0,0,1,0,6,may,293,1,-1,0,0
645,43,unemployed,2,secondary,0,0,1,0,6,may,37,2,-1,0,0
646,38,entrepreneur,2,tertiary,0,898,1,0,6,may,132,2,-1,0,0
647,37,technician,2,secondary,0,123,1,1,6,may,530,2,-1,0,0
648,31,student,1,secondary,0,252,1,0,6,may,175,3,-1,0,0
649,41,management,2,tertiary,0,65,1,0,6,may,524,2,-1,0,0
650,41,technician,2,secondary,0,-366,1,1,6,may,29,3,-1,0,0
651,29,student,1,secondary,0,209,1,0,6,may,311,2,-1,0,0
652,38,admin.,1,secondary,0,221,1,0,6,may,211,2,-1,0,0
653,44,self-employed,0,tertiary,0,4,1,0,6,may,312,3,-1,0,0
654,39,admin.,2,secondary,0,104,1,0,6,may,412,1,-1,0,0
655,28,technician,1,secondary,0,312,1,0,6,may,392,1,-1,0,0
656,33,blue-collar,2,secondary,0,-349,1,0,6,may,191,1,-1,0,0
657,41,services,2,unknown,0,4,0,0,6,may,284,2,-1,0,0
658,40,blue-collar,2,primary,0,-322,1,1,6,may,144,1,-1,0,0
659,29,admin.,2,secondary,0,-150,1,0,6,may,328,1,-1,0,0
660,38,management,2,unknown,0,1349,1,0,6,may,100,1,-1,0,0
661,32,admin.,2,tertiary,0,281,1,0,6,may,226,1,-1,0,0
662,45,services,2,secondary,0,1259,1,0,6,may,507,1,-1,0,0
663,33,admin.,1,secondary,0,101,1,0,6,may,392,1,-1,0,0
664,34,blue-collar,2,secondary,0,848,1,0,6,may,684,2,-1,0,0
665,41,entrepreneur,2,unknown,0,89,1,0,6,may,333,2,-1,0,0
666,41,blue-collar,2,secondary,0,140,1,0,6,may,311,3,-1,0,0
667,35,admin.,1,secondary,0,148,1,0,6,may,128,2,-1,0,0
668,40,technician,1,secondary,0,200,1,0,6,may,322,2,-1,0,0
669,60,self-employed,2,primary,0,46,1,0,6,may,202,4,-1,0,0
670,47,services,0,secondary,0,201,1,0,6,may,92,2,-1,0,0
671,46,blue-collar,2,primary,0,530,1,0,6,may,739,3,-1,0,0
672,31,blue-collar,1,secondary,0,0,1,0,6,may,273,2,-1,0,0
673,49,self-employed,2,secondary,0,1,1,0,6,may,260,3,-1,0,0
674,29,blue-collar,2,secondary,0,43,1,0,6,may,268,2,-1,0,0
675,31,management,1,tertiary,0,-173,1,0,6,may,396,2,-1,0,0
676,38,management,2,tertiary,0,389,1,0,6,may,262,1,-1,0,0
677,37,blue-collar,2,primary,0,215,1,1,6,may,308,3,-1,0,0
678,35,technician,2,secondary,0,-131,1,0,6,may,467,2,-1,0,0
679,31,management,1,secondary,0,783,1,0,6,may,320,1,-1,0,0
680,41,admin.,2,secondary,0,0,1,0,6,may,160,3,-1,0,0
681,46,services,2,unknown,0,80,1,0,6,may,245,2,-1,0,0
682,40,services,0,secondary,0,105,1,0,6,may,189,2,-1,0,0
683,29,admin.,2,secondary,0,182,1,1,6,may,477,1,-1,0,0
684,49,admin.,2,secondary,0,82,1,0,6,may,310,1,-1,0,0
685,42,management,2,tertiary,0,0,1,0,6,may,65,3,-1,0,0
686,54,services,2,secondary,0,510,1,0,6,may,196,2,-1,0,0
687,40,management,1,tertiary,0,242,1,0,6,may,221,2,-1,0,0
688,53,admin.,2,secondary,0,244,1,1,6,may,197,2,-1,0,0
689,49,management,2,tertiary,0,92,1,0,6,may,221,2,-1,0,0
690,40,blue-collar,2,primary,1,0,1,0,6,may,64,2,-1,0,0
691,29,student,1,secondary,0,948,1,0,6,may,75,2,-1,0,0
692,36,blue-collar,2,primary,0,23,1,0,6,may,400,2,-1,0,0
693,37,technician,2,secondary,0,710,1,0,6,may,378,3,-1,0,0
694,39,services,2,secondary,0,1205,1,0,6,may,118,2,-1,0,0
695,36,technician,2,secondary,0,368,1,1,6,may,1597,2,-1,0,1
696,44,entrepreneur,2,tertiary,0,1631,1,0,6,may,346,2,-1,0,0
697,40,admin.,2,secondary,0,6,1,0,6,may,60,3,-1,0,0
698,49,blue-collar,2,secondary,0,26,1,0,6,may,276,2,-1,0,0
699,30,technician,1,unknown,0,-48,1,0,6,may,152,2,-1,0,0
700,57,management,2,tertiary,0,2142,1,0,6,may,251,3,-1,0,0
701,24,services,1,secondary,0,77,1,1,6,may,390,2,-1,0,0
702,46,blue-collar,2,unknown,0,401,1,0,6,may,306,2,-1,0,0
703,33,admin.,2,secondary,0,21,0,0,6,may,189,3,-1,0,0
704,43,services,0,secondary,0,0,1,0,6,may,125,2,-1,0,0
705,43,admin.,1,secondary,0,-497,1,0,6,may,234,2,-1,0,0
706,40,blue-collar,0,primary,0,369,0,0,6,may,79,2,-1,0,0
707,44,technician,1,unknown,0,78,1,0,6,may,13,6,-1,0,0
708,35,technician,1,tertiary,0,226,1,1,6,may,283,3,-1,0,0
709,47,technician,2,secondary,0,503,1,0,6,may,109,2,-1,0,0
710,33,blue-collar,2,secondary,0,372,1,0,6,may,132,2,-1,0,0
711,31,admin.,2,secondary,0,0,1,1,6,may,144,2,-1,0,0
712,40,blue-collar,0,secondary,0,0,1,0,6,may,121,2,-1,0,0
713,36,entrepreneur,2,tertiary,0,125,1,0,6,may,95,3,-1,0,0
714,56,retired,0,primary,0,4,1,0,6,may,31,3,-1,0,0
715,40,admin.,1,unknown,0,419,1,0,6,may,112,3,-1,0,0
716,41,admin.,0,secondary,0,322,1,0,6,may,87,4,-1,0,0
717,53,retired,2,secondary,0,303,1,0,6,may,593,2,-1,0,0
718,39,blue-collar,2,secondary,0,607,1,0,6,may,99,2,-1,0,0
719,44,blue-collar,0,secondary,0,579,1,0,6,may,198,2,-1,0,0
720,38,admin.,2,secondary,0,3047,1,0,6,may,285,2,-1,0,0
721,54,technician,0,secondary,0,83,1,0,6,may,190,3,-1,0,0
722,58,management,2,tertiary,0,68,1,0,6,may,172,5,-1,0,0
723,52,blue-collar,2,primary,0,58,1,0,6,may,213,3,-1,0,0
724,28,admin.,1,secondary,0,251,1,0,6,may,178,2,-1,0,0
725,36,blue-collar,2,secondary,0,688,1,0,6,may,174,2,-1,0,0
726,60,retired,2,primary,0,364,1,0,6,may,631,2,-1,0,0
727,42,services,0,secondary,0,55,1,0,6,may,176,5,-1,0,0
728,42,admin.,2,secondary,0,101,1,0,6,may,32,3,-1,0,0
729,44,management,2,tertiary,0,105,1,0,6,may,1529,2,-1,0,0
730,51,blue-collar,0,primary,0,325,1,0,6,may,254,2,-1,0,0
731,49,blue-collar,2,primary,0,198,1,0,6,may,200,2,-1,0,0
732,47,entrepreneur,2,unknown,0,209,1,0,6,may,135,2,-1,0,0
733,37,blue-collar,2,secondary,0,183,1,0,6,may,112,4,-1,0,0
734,34,management,2,tertiary,0,105,1,0,6,may,314,3,-1,0,0
735,35,services,2,secondary,0,109,1,0,6,may,597,3,-1,0,0
736,35,blue-collar,1,secondary,0,376,1,1,6,may,207,3,-1,0,0
737,40,blue-collar,2,primary,0,-7,1,0,6,may,410,2,-1,0,0
738,55,technician,2,secondary,0,0,0,0,6,may,160,3,-1,0,0
739,55,retired,2,secondary,0,143,1,0,6,may,42,3,-1,0,0
740,35,management,1,tertiary,0,550,1,0,6,may,55,2,-1,0,0
741,57,blue-collar,2,primary,0,162,1,0,6,may,155,2,-1,0,0
742,53,management,2,tertiary,0,115,1,0,6,may,336,3,-1,0,0
743,41,blue-collar,2,primary,0,512,1,0,6,may,233,2,-1,0,0
744,57,blue-collar,2,unknown,0,807,1,0,6,may,211,2,-1,0,0
745,45,blue-collar,2,unknown,0,248,1,0,6,may,88,5,-1,0,0
746,43,blue-collar,2,primary,0,1211,1,0,6,may,208,3,-1,0,0
747,56,self-employed,2,unknown,0,7,0,0,6,may,305,2,-1,0,0
