satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
203,satisfied,Male,Loyal Customer,34,Business travel,Business,3002,3,3,3,3,2,5,5,4,4,4,4,3,4,5,0,4.0
204,dissatisfied,Female,Loyal Customer,29,Business travel,Business,1641,4,2,2,2,4,4,4,4,3,1,3,2,2,4,15,12.0
205,satisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,1779,4,5,4,5,5,4,5,5,4,5,4,3,4,5,2,1.0
206,dissatisfied,Male,Loyal Customer,25,Business travel,Business,1272,1,5,5,5,1,2,1,1,2,4,4,2,4,1,0,0.0
207,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2042,0,0,0,2,4,4,4,5,5,5,5,3,5,4,0,9.0
208,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,2488,3,3,3,3,5,3,5,5,4,5,2,1,2,5,24,4.0
209,dissatisfied,Male,disloyal Customer,18,Business travel,Eco,972,3,2,3,4,4,3,4,4,2,4,4,1,3,4,19,11.0
210,satisfied,Male,Loyal Customer,33,Business travel,Business,1467,5,5,5,5,4,4,4,4,5,3,4,5,5,4,3,0.0
211,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2370,2,0,2,2,2,5,5,1,2,5,2,5,2,5,154,176.0
212,dissatisfied,Male,Loyal Customer,23,Personal Travel,Business,1984,2,4,2,2,2,2,2,2,2,1,2,2,2,2,1,15.0
213,satisfied,Male,Loyal Customer,39,Business travel,Business,301,4,5,4,4,3,4,5,4,4,4,4,4,4,3,0,0.0
214,dissatisfied,Male,disloyal Customer,25,Business travel,Business,2045,1,2,1,2,4,1,4,4,1,1,2,4,2,4,17,12.0
215,dissatisfied,Male,Loyal Customer,32,Business travel,Business,4818,4,5,4,4,4,4,4,4,1,1,4,2,3,4,31,31.0
216,satisfied,Male,Loyal Customer,48,Business travel,Business,2767,3,4,3,3,2,4,5,5,5,5,5,3,5,3,0,0.0
217,satisfied,Male,Loyal Customer,43,Business travel,Eco,1911,2,5,5,5,2,2,2,2,1,4,2,3,3,2,47,50.0
218,satisfied,Female,Loyal Customer,66,Business travel,Eco,777,3,5,5,5,5,4,1,3,3,3,3,3,3,3,0,0.0
219,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1697,3,5,3,2,5,3,5,5,3,2,4,4,5,5,0,0.0
220,dissatisfied,Male,disloyal Customer,33,Business travel,Business,2280,2,2,2,5,4,2,3,4,4,4,4,5,4,4,72,58.0
221,satisfied,Male,Loyal Customer,25,Business travel,Business,3997,5,5,3,5,5,5,5,5,5,2,4,1,5,5,0,0.0
222,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,205,4,4,4,5,3,5,5,5,5,4,5,5,5,5,0,0.0
223,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,1062,1,1,1,1,4,5,4,5,5,5,5,3,5,5,0,11.0
224,satisfied,Female,Loyal Customer,47,Business travel,Business,1678,1,1,1,1,4,4,4,4,4,4,4,3,4,4,74,59.0
225,satisfied,Male,Loyal Customer,55,Business travel,Business,860,3,3,3,3,4,4,4,5,5,5,5,3,5,3,4,10.0
226,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2182,5,5,5,1,4,5,4,4,3,2,4,3,5,4,7,12.0
227,dissatisfied,Female,disloyal Customer,40,Business travel,Business,2055,2,2,2,3,4,2,4,4,4,3,4,4,5,4,0,3.0
228,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1560,4,4,4,4,4,5,5,5,5,5,5,3,5,5,63,92.0
229,satisfied,Male,Loyal Customer,23,Personal Travel,Eco,2344,4,5,3,3,4,3,4,4,4,4,5,4,4,4,2,0.0
230,satisfied,Male,Loyal Customer,44,Business travel,Business,986,5,5,5,5,5,4,5,5,5,5,5,4,5,4,0,0.0
231,dissatisfied,Male,disloyal Customer,40,Business travel,Eco,1194,2,0,2,4,2,2,2,2,2,4,1,5,4,2,0,0.0
232,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,493,3,3,3,3,5,4,4,4,4,4,4,4,4,3,4,0.0
233,satisfied,Male,Loyal Customer,29,Business travel,Business,3070,1,1,1,1,5,5,5,5,4,3,4,5,4,5,0,17.0
234,satisfied,Male,Loyal Customer,40,Business travel,Business,2469,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0.0
235,dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1505,2,0,2,4,2,2,5,2,2,4,3,5,5,2,0,0.0
236,dissatisfied,Female,Loyal Customer,35,Business travel,Business,1471,2,5,2,5,2,2,3,2,2,2,2,2,2,4,0,0.0
237,dissatisfied,Male,Loyal Customer,53,Business travel,Business,510,3,4,4,4,5,3,4,3,3,2,3,2,3,3,0,0.0
238,satisfied,Female,Loyal Customer,22,Personal Travel,Business,2434,5,5,5,5,3,5,4,4,4,4,5,3,4,3,0,3.0
239,satisfied,Male,disloyal Customer,23,Business travel,Eco,2621,4,4,4,3,2,4,2,2,4,4,3,5,4,2,32,38.0
240,satisfied,Female,Loyal Customer,48,Business travel,Business,3268,4,4,4,4,4,5,5,3,3,3,3,3,3,4,14,16.0
241,dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1805,2,2,2,3,1,2,3,1,4,1,4,2,3,1,21,10.0
242,satisfied,Male,Loyal Customer,26,Business travel,Business,1723,4,4,4,4,4,5,4,4,5,4,5,5,2,4,0,0.0
243,satisfied,Female,Loyal Customer,41,Business travel,Business,2172,3,3,3,3,2,4,4,4,4,4,4,5,4,3,0,0.0
244,satisfied,Female,Loyal Customer,28,Business travel,Eco,2394,5,2,4,2,5,5,5,5,2,5,3,1,1,5,5,2.0
245,satisfied,Male,disloyal Customer,37,Business travel,Business,1902,5,4,4,5,3,4,3,3,4,3,4,3,4,3,0,0.0
246,dissatisfied,Male,Loyal Customer,69,Business travel,Business,428,4,4,4,4,1,4,3,4,4,4,4,1,4,1,0,0.0
247,dissatisfied,Female,disloyal Customer,65,Business travel,Business,1972,1,1,1,4,1,1,1,1,4,2,4,1,3,1,118,102.0
248,satisfied,Female,Loyal Customer,52,Business travel,Business,3841,5,5,5,5,2,5,4,5,5,5,5,3,5,3,39,42.0
249,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1665,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,0.0
250,satisfied,Male,Loyal Customer,65,Business travel,Business,3826,5,5,5,5,5,5,4,4,4,4,5,4,4,3,30,21.0
251,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2970,2,3,3,4,2,3,2,2,4,5,5,4,4,2,117,94.0
252,dissatisfied,Female,disloyal Customer,13,Personal Travel,Eco,2921,4,3,4,3,5,4,5,5,5,2,3,1,5,5,39,26.0
253,dissatisfied,Male,Loyal Customer,40,Business travel,Eco,2178,4,3,3,3,4,4,4,4,1,1,3,3,3,4,0,0.0
254,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,3485,3,4,3,2,2,3,2,2,5,2,4,5,4,2,0,0.0
255,dissatisfied,Male,Loyal Customer,38,Business travel,Eco,1326,1,3,3,3,1,1,1,1,4,3,4,1,4,1,0,9.0
256,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1618,2,2,4,2,4,4,4,3,2,4,4,4,5,4,27,23.0
257,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2527,4,4,4,4,1,2,3,5,5,5,5,4,5,4,0,0.0
258,dissatisfied,Male,Loyal Customer,47,Business travel,Business,2281,1,0,0,4,3,3,3,3,3,0,5,2,3,4,17,17.0
259,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco Plus,2078,4,1,4,4,5,4,5,5,2,5,3,1,4,5,3,0.0
260,dissatisfied,Male,Loyal Customer,36,Business travel,Eco,1923,4,1,3,1,4,3,4,4,4,3,3,2,3,4,0,5.0
261,satisfied,Male,Loyal Customer,59,Business travel,Business,2651,2,2,5,2,4,4,5,4,4,4,4,4,4,3,90,80.0
262,satisfied,Female,Loyal Customer,36,Business travel,Eco,2966,2,5,5,5,2,2,2,2,1,4,5,1,5,2,0,0.0
263,dissatisfied,Female,Loyal Customer,57,Personal Travel,Eco,2173,2,5,2,4,2,4,4,4,3,4,5,4,5,4,128,142.0
264,satisfied,Male,Loyal Customer,42,Business travel,Business,69,1,1,2,1,2,1,2,4,4,4,4,3,4,1,5,10.0
265,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1772,2,1,2,4,2,2,2,2,1,4,4,1,3,2,56,51.0
266,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2124,1,1,1,3,1,1,1,1,2,1,3,3,2,1,0,0.0
267,satisfied,Male,Loyal Customer,51,Business travel,Business,2001,1,1,1,1,3,4,5,4,4,4,4,3,4,3,0,31.0
268,satisfied,Female,Loyal Customer,15,Personal Travel,Eco Plus,1597,2,2,2,2,5,4,4,5,5,5,5,5,5,5,11,0.0
269,satisfied,Female,Loyal Customer,36,Business travel,Business,3052,1,1,1,1,1,2,4,4,4,4,4,2,4,5,0,0.0
270,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,475,5,5,5,5,3,4,2,4,4,4,4,2,4,2,1,0.0
271,satisfied,Female,disloyal Customer,24,Business travel,Business,1863,5,0,5,3,1,5,1,1,5,2,4,3,4,1,36,44.0
272,satisfied,Male,Loyal Customer,46,Business travel,Business,475,1,1,1,1,5,5,4,4,4,5,4,3,4,3,35,28.0
273,satisfied,Female,Loyal Customer,24,Business travel,Business,2346,4,4,4,4,5,5,5,5,5,4,2,5,5,5,0,0.0
274,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,2109,2,2,2,2,5,2,4,5,2,2,3,3,3,5,0,0.0
275,satisfied,Female,Loyal Customer,28,Business travel,Business,2898,4,4,4,4,4,4,4,4,4,5,4,5,4,4,22,2.0
276,satisfied,Female,Loyal Customer,46,Business travel,Business,2035,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0.0
277,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1899,0,3,0,3,4,1,3,4,4,0,4,3,4,3,0,0.0
278,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1405,2,4,2,4,3,2,3,3,2,2,4,4,4,3,4,2.0
279,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1333,2,2,2,2,5,5,5,4,4,5,4,3,4,5,0,0.0
280,satisfied,Female,Loyal Customer,48,Business travel,Business,2842,1,1,1,1,3,5,4,5,5,5,5,3,5,3,15,17.0
281,dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,2975,3,5,3,4,5,3,5,5,2,4,5,4,2,5,0,0.0
282,dissatisfied,Female,Loyal Customer,53,Personal Travel,Eco,240,4,3,4,3,4,1,1,5,5,4,1,3,5,5,0,0.0
283,satisfied,Female,Loyal Customer,49,Business travel,Business,1674,5,5,5,5,4,4,5,5,5,5,5,3,5,5,0,0.0
284,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,2171,3,2,3,2,4,3,4,4,2,3,3,4,3,4,0,0.0
285,satisfied,Female,Loyal Customer,57,Business travel,Business,1620,4,4,4,4,2,1,2,4,4,4,4,2,4,3,2,0.0
286,satisfied,Female,Loyal Customer,43,Business travel,Business,3642,4,4,4,4,4,3,2,5,5,5,3,3,5,2,0,0.0
287,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1787,2,4,0,4,3,0,3,3,4,3,4,3,5,3,0,0.0
288,satisfied,Female,Loyal Customer,47,Business travel,Business,2914,3,3,3,3,5,4,4,4,4,4,4,3,4,3,0,17.0
289,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1812,0,0,0,4,3,0,3,3,3,5,1,4,2,3,0,0.0
290,satisfied,Male,Loyal Customer,49,Business travel,Business,2720,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,0.0
291,satisfied,Male,Loyal Customer,45,Business travel,Business,2640,3,3,3,3,5,5,5,4,4,4,4,4,4,3,6,6.0
292,dissatisfied,Female,disloyal Customer,14,Business travel,Eco,2572,2,2,2,3,4,2,4,4,4,4,4,1,3,4,0,0.0
293,satisfied,Female,Loyal Customer,21,Personal Travel,Eco Plus,2427,2,2,2,2,1,2,1,4,4,4,4,3,4,2,5,0.0
294,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1849,0,4,0,4,5,4,5,1,1,1,1,4,1,4,0,0.0
295,dissatisfied,Male,Loyal Customer,68,Business travel,Business,1931,3,3,3,3,2,4,4,3,3,3,3,3,3,4,0,4.0
296,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1780,3,3,3,3,4,5,5,4,4,4,4,3,4,4,0,0.0
297,dissatisfied,Male,Loyal Customer,36,Business travel,Business,637,2,3,3,3,1,3,2,2,2,2,2,3,2,2,51,122.0
298,dissatisfied,Female,disloyal Customer,29,Business travel,Eco,1835,3,1,3,4,1,3,1,1,3,2,4,2,4,1,0,0.0
299,satisfied,Female,Loyal Customer,41,Business travel,Business,279,0,0,0,4,2,1,5,2,2,2,4,1,2,1,0,0.0
300,satisfied,Female,Loyal Customer,30,Business travel,Business,2279,2,4,2,2,5,5,5,5,5,5,1,4,3,5,8,0.0
301,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2516,2,4,2,1,5,2,2,5,4,2,4,4,5,5,0,0.0
302,satisfied,Male,Loyal Customer,48,Business travel,Business,699,5,5,3,5,2,5,4,5,5,5,5,3,5,3,0,0.0
303,satisfied,Female,Loyal Customer,41,Business travel,Business,1948,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0,0.0
304,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,2384,0,0,0,4,5,0,5,5,3,5,1,4,4,5,1,0.0
305,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,1611,3,4,3,2,2,3,2,2,5,5,5,3,4,2,5,5.0
306,satisfied,Male,Loyal Customer,46,Business travel,Business,3566,2,2,2,2,3,4,5,5,5,5,5,3,5,5,0,0.0
307,satisfied,Female,Loyal Customer,49,Business travel,Business,2324,3,3,3,3,4,4,5,4,4,4,4,3,4,4,0,0.0
308,dissatisfied,Female,disloyal Customer,22,Business travel,Business,1842,2,2,2,4,3,2,1,3,2,4,3,3,3,3,16,17.0
309,dissatisfied,Male,disloyal Customer,28,Business travel,Eco,1614,3,4,3,3,1,3,1,1,1,1,3,2,4,1,29,9.0
310,satisfied,Male,disloyal Customer,38,Business travel,Business,1918,2,2,2,3,4,2,4,4,3,2,4,5,5,4,12,8.0
311,dissatisfied,Female,Loyal Customer,48,Business travel,Business,1778,4,5,5,5,3,2,3,4,4,4,4,2,4,3,0,0.0
312,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,1073,4,4,4,4,5,3,4,5,5,5,5,2,5,1,18,0.0
313,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1192,0,0,0,4,3,5,5,4,4,4,4,3,4,4,0,0.0
314,satisfied,Female,Loyal Customer,61,Business travel,Business,3020,5,2,5,5,5,2,4,5,5,5,5,5,5,5,0,0.0
315,dissatisfied,Female,Loyal Customer,56,Personal Travel,Eco,455,4,3,4,3,4,2,3,3,3,4,3,3,3,2,82,63.0
316,dissatisfied,Female,Loyal Customer,8,Personal Travel,Eco,1919,4,5,4,2,1,4,1,1,5,5,5,3,4,1,0,2.0
317,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,1315,3,3,3,3,3,4,5,3,4,4,3,1,5,3,0,0.0
318,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1810,2,2,2,2,5,5,5,5,3,2,1,5,5,5,9,0.0
319,satisfied,Female,disloyal Customer,24,Business travel,Eco,1275,0,4,0,2,3,0,3,3,2,2,2,4,4,3,0,0.0
320,dissatisfied,Female,disloyal Customer,27,Business travel,Business,1363,4,4,4,1,5,4,5,5,5,2,5,5,4,5,0,0.0
321,dissatisfied,Female,Loyal Customer,47,Business travel,Eco,746,3,1,1,1,3,3,3,3,3,3,3,1,3,1,101,108.0
322,satisfied,Male,Loyal Customer,29,Business travel,Business,1878,2,2,2,2,4,4,4,4,3,2,4,4,4,4,0,18.0
323,satisfied,Male,Loyal Customer,50,Business travel,Business,3552,3,3,3,3,4,5,5,4,4,4,4,5,4,5,9,2.0
324,dissatisfied,Female,disloyal Customer,47,Business travel,Eco,2562,1,1,1,3,1,1,1,1,1,3,5,5,5,1,6,24.0
325,dissatisfied,Female,Loyal Customer,64,Business travel,Eco Plus,256,4,5,5,5,4,3,4,4,4,4,4,2,4,2,0,0.0
326,satisfied,Female,Loyal Customer,44,Business travel,Eco,596,5,4,4,4,3,1,1,5,5,5,5,2,5,4,0,2.0
327,dissatisfied,Male,Loyal Customer,58,Business travel,Business,3259,1,2,2,2,3,3,4,1,1,1,1,4,1,2,0,0.0
328,dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2741,1,4,4,4,1,1,1,1,2,1,3,3,2,1,71,60.0
329,satisfied,Female,Loyal Customer,49,Business travel,Business,1971,1,1,1,1,4,4,5,5,5,5,5,4,5,5,4,0.0
330,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,2198,2,4,2,2,5,2,5,5,5,3,5,5,5,5,0,0.0
331,dissatisfied,Male,disloyal Customer,27,Business travel,Business,1432,1,1,1,3,5,1,5,5,3,3,5,5,5,5,0,0.0
332,satisfied,Male,Loyal Customer,38,Business travel,Business,1661,2,2,2,2,4,4,5,3,3,4,3,3,3,3,11,7.0
333,satisfied,Male,Loyal Customer,47,Business travel,Business,2891,1,1,1,1,5,5,5,4,4,4,4,4,4,4,0,0.0
334,satisfied,Male,Loyal Customer,25,Personal Travel,Eco,1563,0,5,0,3,5,0,5,5,3,2,5,4,5,5,0,0.0
335,satisfied,Female,disloyal Customer,41,Business travel,Business,2146,5,5,5,4,2,5,2,2,5,2,5,5,4,2,27,19.0
336,satisfied,Male,Loyal Customer,55,Business travel,Business,73,5,5,5,5,2,5,4,5,5,5,5,5,5,5,0,0.0
337,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,2678,4,4,4,3,4,4,4,4,2,4,5,4,3,4,0,0.0
338,satisfied,Female,Loyal Customer,24,Business travel,Business,2007,5,5,4,5,5,5,5,5,5,2,5,5,5,5,0,0.0
339,dissatisfied,Male,Loyal Customer,23,Business travel,Business,1714,2,2,3,2,2,2,2,2,4,4,1,3,2,2,0,0.0
340,satisfied,Female,Loyal Customer,47,Business travel,Business,3794,4,4,4,4,3,3,4,3,3,3,3,2,3,3,0,0.0
341,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,891,5,4,5,2,2,5,4,1,1,5,1,4,1,4,29,8.0
342,dissatisfied,Male,Loyal Customer,37,Business travel,Business,1134,3,3,3,3,1,3,2,3,3,3,3,1,3,4,0,18.0
343,dissatisfied,Male,Loyal Customer,36,Business travel,Eco,1477,1,3,3,3,1,1,1,1,1,5,4,3,4,1,31,51.0
344,satisfied,Male,Loyal Customer,50,Business travel,Business,442,3,3,3,3,1,5,2,5,5,5,5,2,5,4,0,0.0
345,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1955,3,3,3,3,3,4,1,5,5,5,3,5,5,1,0,0.0
346,satisfied,Female,Loyal Customer,45,Business travel,Eco,304,5,1,1,1,1,2,3,5,5,5,5,1,5,3,29,40.0
347,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,2288,4,2,2,2,4,4,4,4,3,1,4,1,3,4,0,20.0
348,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,763,1,1,1,1,5,4,5,4,4,4,4,4,4,3,0,12.0
349,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,576,3,3,3,3,5,5,4,4,4,4,4,3,4,5,0,0.0
350,satisfied,Female,Loyal Customer,38,Business travel,Business,3707,4,4,4,4,4,4,4,4,4,4,5,3,4,3,0,0.0
351,dissatisfied,Male,disloyal Customer,43,Business travel,Business,2123,2,2,2,2,2,2,2,2,4,5,5,5,4,2,10,0.0
352,satisfied,Female,Loyal Customer,31,Business travel,Eco,4067,4,3,3,3,4,4,4,2,3,3,2,4,1,4,326,310.0
353,dissatisfied,Female,Loyal Customer,60,Business travel,Eco,517,1,2,2,2,5,3,3,1,1,1,1,2,1,4,20,16.0
354,dissatisfied,Male,disloyal Customer,42,Business travel,Business,1264,2,2,2,3,3,2,4,3,3,3,3,1,3,3,31,41.0
355,satisfied,Female,Loyal Customer,51,Personal Travel,Business,607,4,4,1,4,2,5,5,4,4,4,4,5,4,4,0,0.0
356,satisfied,Male,Loyal Customer,69,Business travel,Business,3969,2,2,2,2,3,5,1,3,3,2,3,1,3,1,8,14.0
357,satisfied,Male,Loyal Customer,28,Business travel,Business,1994,5,5,5,5,5,5,5,5,2,1,1,3,5,5,21,9.0
358,satisfied,Male,Loyal Customer,33,Business travel,Business,1846,4,4,4,4,4,4,4,4,4,2,4,4,3,4,0,0.0
359,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,1157,0,3,0,4,5,0,5,5,4,2,1,2,5,5,0,0.0
360,satisfied,Male,Loyal Customer,66,Business travel,Eco,1884,3,3,3,3,3,3,3,3,5,2,3,1,1,3,0,0.0
361,dissatisfied,Male,Loyal Customer,24,Business travel,Business,3345,3,1,1,1,3,3,3,3,2,5,3,2,3,3,76,73.0
362,satisfied,Male,Loyal Customer,47,Business travel,Eco,1032,2,4,5,4,2,2,2,2,5,3,4,3,3,2,0,0.0
363,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1488,4,5,4,4,3,4,3,3,1,1,1,4,4,3,43,17.0
364,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2502,3,3,3,3,1,3,1,1,3,3,3,1,4,1,70,35.0
365,dissatisfied,Female,Loyal Customer,47,Business travel,Eco,1024,1,3,2,2,3,3,3,1,1,1,1,3,1,2,0,0.0
366,dissatisfied,Female,Loyal Customer,14,Personal Travel,Eco,2381,4,4,4,3,1,4,1,1,5,2,5,3,5,1,0,0.0
367,satisfied,Male,Loyal Customer,45,Business travel,Business,258,2,2,2,2,5,4,4,5,5,5,5,4,5,3,28,14.0
368,satisfied,Female,disloyal Customer,52,Business travel,Business,2267,3,3,3,3,4,3,5,4,3,3,4,4,5,4,0,0.0
369,dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2526,2,5,2,2,4,2,4,4,5,3,4,3,4,4,0,0.0
370,satisfied,Male,Loyal Customer,40,Business travel,Business,901,1,1,2,1,2,4,4,4,4,4,4,5,4,5,13,0.0
371,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,2188,4,5,0,5,2,2,2,4,4,0,4,2,4,3,0,0.0
372,satisfied,Male,Loyal Customer,45,Business travel,Eco,1489,5,1,1,1,5,5,5,5,1,1,1,3,2,5,26,
373,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,998,2,2,3,2,2,5,5,5,5,5,5,5,5,3,0,0.0
374,satisfied,Female,Loyal Customer,45,Business travel,Business,942,3,3,3,3,4,3,4,4,4,4,4,3,4,3,0,0.0
375,dissatisfied,Male,disloyal Customer,35,Business travel,Business,1950,1,1,1,4,2,1,5,2,3,2,5,5,5,2,0,0.0
376,dissatisfied,Male,Loyal Customer,58,Business travel,Business,1881,1,3,3,3,1,3,3,1,1,1,1,1,1,1,0,0.0
377,satisfied,Male,Loyal Customer,59,Business travel,Business,967,5,5,5,5,5,5,4,3,3,4,3,4,3,5,67,57.0
378,dissatisfied,Female,Loyal Customer,23,Business travel,Business,2718,3,2,2,2,3,3,3,3,2,3,4,3,3,3,0,9.0
379,dissatisfied,Female,Loyal Customer,29,Business travel,Business,4886,3,4,4,4,3,3,3,3,2,4,4,1,3,3,0,0.0
380,satisfied,Male,Loyal Customer,59,Business travel,Business,378,3,3,3,3,3,4,4,5,5,5,5,5,5,3,3,2.0
381,satisfied,Female,Loyal Customer,35,Business travel,Business,2635,4,3,4,4,3,4,3,4,4,4,4,3,4,1,0,0.0
382,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1604,1,3,1,2,5,1,5,5,1,3,3,4,3,5,11,11.0
383,dissatisfied,Male,disloyal Customer,25,Business travel,Business,1683,3,5,4,2,2,4,2,2,4,5,5,4,4,2,0,0.0
384,satisfied,Female,Loyal Customer,45,Business travel,Business,1661,1,1,2,1,3,5,5,5,5,5,5,3,5,5,52,41.0
385,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,985,2,2,2,2,2,5,5,4,4,4,4,4,4,5,13,13.0
386,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1541,5,2,2,2,5,5,5,5,2,2,3,3,1,5,0,0.0
387,satisfied,Female,Loyal Customer,57,Business travel,Business,443,2,2,2,2,3,5,5,3,3,3,3,4,3,3,38,35.0
388,dissatisfied,Male,Loyal Customer,55,Business travel,Eco,1907,3,1,1,1,3,3,3,3,2,5,3,4,4,3,0,0.0
389,satisfied,Female,Loyal Customer,32,Business travel,Business,3044,1,1,4,1,5,5,5,5,3,2,5,5,5,5,0,0.0
390,satisfied,Female,Loyal Customer,38,Business travel,Business,2539,1,1,1,1,1,2,3,5,5,5,5,3,5,5,0,0.0
391,dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2882,2,2,3,3,2,3,2,2,3,3,3,2,2,2,8,2.0
392,dissatisfied,Male,Loyal Customer,25,Business travel,Business,1694,2,1,1,1,2,2,2,2,2,1,3,4,3,2,0,17.0
393,satisfied,Female,Loyal Customer,25,Business travel,Business,5167,1,1,1,1,3,3,3,3,3,5,4,5,5,3,30,38.0
394,satisfied,Female,Loyal Customer,28,Business travel,Business,1403,2,2,2,2,5,5,5,5,1,5,5,3,5,5,0,0.0
395,satisfied,Female,Loyal Customer,48,Business travel,Business,2289,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,0.0
396,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1360,4,4,4,4,2,4,5,2,2,3,4,1,4,2,52,85.0
397,satisfied,Male,Loyal Customer,51,Business travel,Eco Plus,1437,3,2,5,2,3,3,3,3,4,1,2,5,3,3,0,1.0
398,dissatisfied,Female,disloyal Customer,36,Business travel,Eco Plus,1905,2,1,1,3,1,1,1,1,5,1,5,2,4,1,0,0.0
399,satisfied,Female,Loyal Customer,34,Business travel,Business,2101,4,4,5,4,3,5,4,4,4,4,4,4,4,3,66,57.0
400,dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1551,3,0,3,2,3,3,3,3,4,3,2,1,1,3,48,29.0
401,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,488,3,3,4,3,5,1,5,4,4,4,4,4,4,3,0,0.0
402,dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2650,2,5,2,4,1,2,1,1,2,2,3,2,5,1,0,0.0
403,satisfied,Male,Loyal Customer,67,Business travel,Business,429,1,1,1,1,3,4,5,5,5,5,5,4,5,5,0,0.0
404,satisfied,Male,Loyal Customer,43,Business travel,Eco,2044,2,1,1,1,1,2,1,1,4,3,4,3,5,1,8,1.0
405,satisfied,Female,Loyal Customer,50,Business travel,Business,3603,0,5,0,1,4,5,4,5,5,5,5,4,5,4,23,16.0
406,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco Plus,1732,1,5,1,3,1,1,1,1,2,4,4,5,5,1,5,0.0
407,satisfied,Male,Loyal Customer,45,Business travel,Business,1252,1,1,1,1,2,5,4,5,5,5,5,5,5,3,0,0.0
408,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,1937,4,4,4,4,2,4,4,4,4,4,4,4,4,5,9,3.0
409,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1797,1,1,1,3,5,1,5,5,1,1,3,4,3,5,87,84.0
