age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,term_deposit,last_contact_day
396,32,technician,1,tertiary,0,849,1,0,289,5,-1,0,0,209
397,33,management,2,tertiary,0,418,1,0,159,1,-1,0,0,325
398,50,blue-collar,0,secondary,0,571,1,0,88,4,-1,0,0,153
399,45,management,2,unknown,0,169,0,0,58,1,-1,0,0,36
400,40,management,2,secondary,0,6695,1,0,115,1,-1,0,0,150
401,30,admin,1,tertiary,0,739,1,0,297,1,-1,0,0,107
402,35,technician,1,tertiary,0,364,0,1,162,3,205,3,0,30
403,47,blue-collar,2,secondary,0,7985,1,0,347,1,-1,0,0,149
404,35,technician,1,secondary,0,362,1,0,54,2,-1,0,0,107
405,60,retired,2,secondary,0,1141,0,1,211,2,-1,0,0,189
406,43,blue-collar,0,unknown,1,1,0,0,188,1,-1,0,0,171
407,56,management,0,tertiary,0,94,0,0,121,1,-1,0,0,185
408,60,blue-collar,2,primary,0,136,1,0,43,2,-1,0,0,128
409,35,self-employed,2,tertiary,0,247,1,0,167,2,-1,0,0,132
410,48,blue-collar,2,secondary,0,238,1,1,118,2,81,1,0,153
411,35,blue-collar,1,primary,0,398,1,0,34,1,-1,0,0,128
412,38,retired,2,unknown,0,304,0,0,94,1,350,5,0,131
413,29,admin,1,secondary,0,0,1,0,187,1,365,1,0,125
414,45,blue-collar,2,primary,0,907,0,0,230,8,-1,0,0,230
415,58,unemployed,2,primary,0,3884,0,0,399,8,-1,0,0,190
416,45,unemployed,2,secondary,0,1040,0,0,137,5,-1,0,0,146
417,56,admin,0,secondary,0,3337,1,0,99,3,-1,0,0,321
418,56,services,0,tertiary,0,2272,1,0,263,5,-1,0,0,129
419,25,management,1,tertiary,0,530,0,0,88,1,-1,0,0,146
420,57,retired,0,primary,0,515,1,0,288,2,-1,0,0,133
421,48,entrepreneur,2,secondary,0,104,1,1,55,1,-1,0,0,322
422,31,blue-collar,1,secondary,0,501,1,0,132,1,-1,0,0,99
423,59,management,0,tertiary,0,0,0,0,196,3,-1,0,0,211
424,42,blue-collar,0,primary,0,299,1,0,253,2,-1,0,0,133
425,55,housemaid,2,primary,0,0,0,0,306,3,-1,0,0,162
426,59,retired,2,secondary,1,-2,0,1,102,1,-1,0,0,199
427,44,blue-collar,1,primary,0,38,1,0,157,4,-1,0,0,125
428,25,blue-collar,1,secondary,0,377,0,0,1412,4,-1,0,0,196
429,32,services,2,secondary,0,183,1,0,17,10,-1,0,0,40
430,39,entrepreneur,2,secondary,0,3471,1,0,113,1,-1,0,0,147
431,39,blue-collar,2,secondary,0,1386,1,1,193,2,-1,0,0,155
432,32,services,1,secondary,0,-408,1,0,253,2,-1,0,0,143
433,33,technician,1,secondary,0,235,1,0,352,1,-1,0,0,110
434,34,services,2,secondary,0,-508,1,0,309,2,-1,0,0,140
435,30,admin,2,secondary,0,5220,1,0,108,1,-1,0,0,325
436,26,management,1,tertiary,0,1222,0,1,108,1,-1,0,0,42
437,32,admin,2,tertiary,0,118,0,0,383,4,176,10,0,325
438,47,technician,0,secondary,0,129,0,0,110,2,222,2,0,33
439,34,technician,1,secondary,0,1866,0,0,95,1,-1,0,0,308
440,35,services,2,secondary,0,871,1,0,108,1,-1,0,0,182
441,53,blue-collar,2,secondary,0,1852,1,0,134,4,-1,0,0,149
442,39,blue-collar,2,primary,0,3419,1,0,155,1,327,5,0,133
443,39,technician,1,secondary,0,1820,0,0,231,2,-1,0,0,156
444,42,technician,2,secondary,0,166,0,0,319,5,-1,0,0,197
445,40,blue-collar,2,primary,0,117,1,0,215,2,-1,0,0,129
446,74,retired,2,tertiary,0,6027,0,0,233,2,-1,0,0,226
447,50,technician,2,secondary,0,20,1,0,57,1,303,1,0,128
448,30,self-employed,1,secondary,0,635,0,1,209,2,-1,0,0,195
449,38,technician,1,tertiary,0,876,1,0,5,7,355,4,0,133
450,36,blue-collar,0,secondary,0,-11,0,0,152,2,-1,0,0,156
451,33,blue-collar,2,secondary,0,175,1,0,392,2,-1,0,0,135
452,42,blue-collar,2,unknown,0,452,1,0,359,2,-1,0,0,321
453,38,admin,2,secondary,0,1949,1,0,157,3,-1,0,0,135
454,29,management,1,tertiary,0,797,1,0,334,2,-1,0,0,138
455,32,services,1,secondary,0,6857,0,0,85,1,185,1,0,218
456,30,unemployed,2,tertiary,0,1067,0,0,78,2,-1,0,0,35
457,35,blue-collar,1,primary,0,1215,1,0,597,1,-1,0,0,135
458,54,management,0,tertiary,0,129,1,0,132,1,-1,0,0,150
459,27,technician,1,secondary,0,471,1,1,136,2,-1,0,0,205
460,46,services,2,secondary,0,998,1,0,126,2,-1,0,0,212
461,43,blue-collar,2,primary,0,985,1,0,35,1,-1,0,0,106
462,31,technician,1,secondary,0,579,1,1,469,3,322,15,0,107
463,30,admin,1,secondary,0,330,0,1,115,5,-1,0,0,211
464,29,admin,0,secondary,0,589,1,0,262,6,316,1,0,106
465,42,admin,2,secondary,0,-728,1,0,305,1,-1,0,0,191
466,42,blue-collar,2,secondary,0,4900,1,0,231,1,284,2,0,131
467,51,self-employed,2,primary,0,106,1,0,217,1,169,5,0,126
468,32,services,1,secondary,0,72,0,0,88,9,-1,0,0,209
469,36,blue-collar,2,secondary,0,160,1,0,344,2,-1,0,0,30
470,37,self-employed,2,tertiary,0,137,0,0,244,6,-1,0,0,225
471,27,blue-collar,1,secondary,0,541,1,0,341,1,-1,0,0,132
472,42,blue-collar,2,secondary,1,-29,0,1,294,2,-1,0,0,189
473,38,management,2,secondary,0,124,0,0,202,2,-1,0,0,232
474,35,services,2,secondary,0,456,1,1,100,4,-1,0,0,153
475,39,management,2,tertiary,0,346,0,0,230,3,-1,0,0,211
476,40,technician,0,secondary,0,0,1,0,67,1,-1,0,0,33
477,42,retired,2,secondary,0,56,1,0,215,1,-1,0,0,125
478,33,management,2,tertiary,0,4,1,0,285,5,-1,0,0,197
479,35,blue-collar,0,secondary,0,3102,1,0,138,1,-1,0,0,324
480,39,self-employed,1,tertiary,0,917,1,0,161,2,258,1,0,36
481,50,self-employed,1,secondary,0,766,1,0,253,2,304,4,0,127
482,51,blue-collar,2,secondary,0,700,0,0,237,4,-1,0,0,220
483,27,management,1,tertiary,0,170,0,0,76,2,-1,0,0,29
484,44,management,2,unknown,0,21,0,0,323,2,-1,0,0,236
485,30,technician,1,secondary,0,77,0,1,82,4,-1,0,0,189
486,44,entrepreneur,2,secondary,0,6649,1,0,354,2,-1,0,0,323
487,56,services,0,secondary,0,72,1,1,263,1,357,4,0,127
488,43,admin,1,secondary,0,1119,0,0,119,2,-1,0,0,203
489,34,blue-collar,2,primary,0,174,1,0,405,3,-1,0,0,128
490,33,services,1,secondary,0,245,1,0,140,3,-1,0,0,153
491,51,blue-collar,2,unknown,0,37,1,0,256,6,-1,0,0,127
492,32,services,2,tertiary,0,0,0,0,80,1,-1,0,0,325
493,60,blue-collar,2,primary,0,38,1,0,109,11,373,1,0,135
494,40,blue-collar,2,primary,0,236,1,0,167,2,-1,0,0,140
495,49,services,2,secondary,0,29,1,0,79,1,-1,0,0,107
496,58,entrepreneur,2,tertiary,0,2920,1,0,136,1,-1,0,0,160
497,37,blue-collar,1,secondary,0,1120,0,0,187,3,-1,0,0,167
498,25,blue-collar,1,primary,0,17,1,0,97,2,-1,0,0,133
499,52,blue-collar,0,primary,0,29,1,0,223,2,298,1,0,135
500,39,services,2,secondary,0,-495,1,1,51,6,-1,0,0,131
501,38,entrepreneur,1,tertiary,1,-38,1,0,119,4,-1,0,0,138
502,51,technician,1,secondary,0,-463,1,0,496,1,343,3,0,125
503,56,services,0,secondary,0,935,0,0,112,1,227,2,0,57
504,45,housemaid,2,tertiary,0,0,0,0,100,1,-1,0,0,160
505,37,services,2,secondary,0,651,0,0,220,2,-1,0,0,160
506,37,blue-collar,2,primary,0,704,1,0,183,2,-1,0,0,212
507,29,technician,1,secondary,0,309,1,0,214,1,-1,0,0,133
508,31,technician,1,tertiary,0,699,1,0,282,4,277,4,0,135
509,54,blue-collar,2,primary,0,946,0,0,116,9,-1,0,0,239
510,48,unknown,2,secondary,0,-95,0,0,134,9,-1,0,0,231
511,47,blue-collar,2,secondary,0,762,1,0,56,3,-1,0,0,149
512,33,management,2,tertiary,0,855,1,1,191,2,-1,0,0,224
513,58,self-employed,2,tertiary,0,-81,0,0,54,22,-1,0,0,149
514,55,management,2,tertiary,0,2960,1,0,81,1,98,11,0,243
515,58,technician,2,tertiary,0,289,0,0,182,2,-1,0,0,325
516,38,management,2,tertiary,0,441,1,1,82,7,-1,0,0,234
517,30,management,1,tertiary,0,156,1,0,174,9,-1,0,0,160
518,48,technician,2,secondary,0,2111,0,0,92,1,-1,0,0,110
519,46,unknown,2,unknown,0,2911,0,0,41,9,-1,0,0,188
520,37,unemployed,2,tertiary,0,594,1,0,62,1,-1,0,0,35
521,46,blue-collar,2,primary,0,5461,1,0,562,2,174,2,0,133
522,50,admin,0,secondary,1,-500,1,0,148,3,-1,0,0,134
523,38,admin,2,secondary,0,981,1,1,134,2,-1,0,0,128
524,58,admin,2,secondary,0,2747,0,0,907,2,-1,0,0,321
525,54,housemaid,2,unknown,0,909,0,0,111,3,-1,0,0,232
526,33,self-employed,1,tertiary,0,301,1,0,446,1,-1,0,0,107
527,38,unemployed,2,tertiary,0,1449,0,0,535,6,-1,0,0,146
528,48,blue-collar,2,secondary,0,917,1,0,103,5,-1,0,0,209
529,31,student,1,secondary,0,216,0,0,138,1,-1,0,0,154
530,50,services,2,tertiary,0,218,1,0,388,2,-1,0,0,129
531,37,blue-collar,2,unknown,0,722,1,0,362,1,150,3,0,107
532,47,services,2,secondary,0,2597,1,0,323,1,-1,0,0,136
533,51,blue-collar,2,secondary,0,701,1,0,1051,3,-1,0,0,135
534,41,technician,2,tertiary,0,-210,1,1,210,1,-1,0,0,143
535,38,technician,2,secondary,0,0,0,0,431,5,-1,0,0,237
536,56,unemployed,2,secondary,0,-246,0,1,461,2,204,2,0,28
537,33,management,0,tertiary,0,-1027,1,0,205,6,-1,0,0,150
538,57,admin,0,unknown,0,887,0,0,43,8,-1,0,0,171
539,40,services,2,secondary,0,1688,0,0,93,1,-1,0,0,136
540,34,technician,1,secondary,0,-89,1,0,209,1,-1,0,0,132
541,27,admin,1,tertiary,0,832,0,0,336,1,-1,0,0,111
542,44,technician,2,secondary,0,65,0,0,53,11,-1,0,0,240
543,40,blue-collar,2,primary,0,104,1,0,277,2,343,2,0,133
544,45,admin,2,secondary,0,1214,1,0,118,2,-1,0,0,209
545,27,services,1,tertiary,0,9965,1,0,662,1,-1,0,0,203
546,43,blue-collar,2,primary,0,582,1,0,544,3,-1,0,0,131
547,60,housemaid,2,unknown,0,2769,0,0,96,2,-1,0,0,225
548,39,management,2,secondary,0,-810,0,1,77,2,-1,0,0,195
549,27,student,1,secondary,0,1411,0,0,92,1,-1,0,0,33
550,35,admin,2,secondary,0,614,1,0,242,2,-1,0,0,132
551,40,blue-collar,1,secondary,0,1953,0,0,78,2,-1,0,0,212
552,34,blue-collar,2,primary,0,602,1,0,680,1,-1,0,0,197
553,32,admin,2,secondary,0,2711,0,0,193,1,-1,0,0,220
554,41,entrepreneur,2,tertiary,0,102,0,0,323,1,-1,0,0,135
555,33,admin,1,secondary,0,549,1,0,44,2,-1,0,0,104
556,38,management,2,tertiary,0,1440,0,0,111,2,-1,0,0,223
557,38,blue-collar,2,secondary,0,279,1,0,379,3,-1,0,0,131
558,31,admin,2,secondary,0,314,1,0,279,1,-1,0,0,107
559,36,technician,2,tertiary,0,167,1,0,57,1,-1,0,0,28
560,42,technician,2,secondary,0,1539,0,0,63,5,211,2,0,170
561,40,blue-collar,2,primary,1,-509,1,0,298,1,-1,0,0,143
562,36,unemployed,1,primary,0,0,0,0,47,3,-1,0,0,324
563,37,services,2,secondary,0,145,1,0,74,13,-1,0,0,203
564,56,retired,2,secondary,0,0,0,0,45,2,-1,0,0,212
565,35,blue-collar,2,primary,0,623,1,0,97,2,-1,0,0,126
566,31,blue-collar,2,secondary,0,472,1,0,907,2,-1,0,0,133
567,36,blue-collar,2,secondary,0,1587,1,0,200,2,-1,0,0,209
568,45,management,2,tertiary,0,-319,1,0,254,1,-1,0,0,143
569,50,management,2,tertiary,0,3284,1,0,195,2,271,3,0,35
570,31,entrepreneur,2,tertiary,0,281,1,0,206,2,-1,0,0,126
571,51,blue-collar,2,primary,0,507,1,0,85,2,-1,0,0,220
572,28,self-employed,1,secondary,0,242,1,0,205,1,-1,0,0,30
573,26,services,1,secondary,0,512,1,1,75,3,-1,0,0,156
574,36,blue-collar,0,secondary,0,7051,0,1,106,13,-1,0,0,196
575,32,management,1,tertiary,0,131,0,0,267,3,-1,0,0,154
576,45,blue-collar,2,primary,0,1670,0,1,171,1,-1,0,0,205
577,57,management,2,tertiary,0,1318,0,0,142,2,-1,0,0,104
578,51,unemployed,2,tertiary,0,1801,0,0,82,1,77,3,0,183
579,36,technician,1,secondary,1,0,0,1,109,14,-1,0,0,238
580,36,blue-collar,2,secondary,1,-2,0,0,316,1,-1,0,0,153
581,33,admin,2,secondary,0,4012,0,1,337,4,-1,0,0,128
582,41,blue-collar,2,primary,0,362,0,0,326,5,-1,0,0,191
583,42,technician,2,secondary,0,297,0,0,65,1,-1,0,0,171
584,33,management,2,tertiary,0,296,0,0,90,2,-1,0,0,197
585,47,blue-collar,0,primary,0,1279,1,0,479,2,-1,0,0,37
586,35,entrepreneur,2,secondary,0,2074,1,0,144,7,-1,0,0,156
587,49,blue-collar,1,primary,0,2623,1,0,291,2,-1,0,0,135
588,30,blue-collar,2,secondary,0,-529,1,0,416,4,-1,0,0,132
589,39,technician,2,tertiary,0,4765,1,0,108,2,-1,0,0,219
590,52,technician,2,secondary,0,2102,1,0,292,2,-1,0,0,199
591,59,housemaid,2,primary,0,37,0,1,335,2,-1,0,0,196
592,44,blue-collar,1,unknown,0,0,1,0,354,4,-1,0,0,143
593,56,technician,2,secondary,0,124,1,0,341,12,-1,0,0,209
594,36,blue-collar,0,unknown,0,0,1,0,377,1,-1,0,0,129
595,47,self-employed,2,tertiary,0,0,0,0,28,1,-1,0,0,325
596,56,technician,1,tertiary,0,-528,0,0,290,2,184,2,0,28
597,36,services,1,secondary,0,9231,0,0,270,3,-1,0,0,169
598,48,self-employed,2,secondary,0,1559,0,0,130,2,-1,0,0,35
599,42,blue-collar,2,secondary,0,0,1,0,184,2,-1,0,0,206
600,54,blue-collar,2,primary,0,1390,0,0,647,2,-1,0,0,210
601,37,services,0,secondary,0,731,1,0,160,1,-1,0,0,125
602,50,self-employed,2,secondary,0,38,1,0,42,1,-1,0,0,190
603,41,blue-collar,2,primary,0,183,1,1,110,2,-1,0,0,125
604,39,technician,2,secondary,0,508,1,0,598,2,135,5,0,92
605,49,blue-collar,2,secondary,0,0,1,0,52,1,-1,0,0,131
606,45,self-employed,2,secondary,0,845,0,0,76,4,-1,0,0,171
607,51,housemaid,2,secondary,0,2239,0,0,1576,1,-1,0,0,147
608,26,student,1,secondary,0,374,0,0,478,2,-1,0,0,224
609,48,management,0,tertiary,0,-244,1,0,253,1,-1,0,0,125
610,47,blue-collar,2,secondary,0,2173,1,0,189,3,344,5,0,120
611,39,management,1,tertiary,0,4239,1,0,40,1,-1,0,0,127
612,49,blue-collar,1,primary,0,2623,1,0,291,2,-1,0,0,135
613,39,management,2,tertiary,0,416,1,0,145,1,-1,0,0,97
614,40,blue-collar,2,secondary,0,1161,1,1,292,8,-1,0,0,136
615,53,management,2,tertiary,0,261,1,0,154,2,336,2,0,134
616,32,blue-collar,1,secondary,0,1211,1,0,206,4,-1,0,0,139
617,58,technician,0,secondary,0,-123,0,0,131,2,-1,0,0,217
618,43,admin,1,secondary,0,2527,1,0,276,4,-1,0,0,127
619,36,blue-collar,2,primary,0,1010,1,0,372,1,-1,0,0,107
620,32,blue-collar,2,primary,0,66,0,0,244,1,-1,0,0,323
621,30,technician,2,secondary,0,-1,1,0,323,1,-1,0,0,128
622,71,retired,2,tertiary,0,1486,0,0,110,3,-1,0,0,111
623,36,blue-collar,2,secondary,0,-147,1,0,156,1,-1,0,0,128
624,42,technician,2,tertiary,0,15445,0,0,247,2,-1,0,0,154
625,43,blue-collar,2,primary,0,232,0,1,45,1,-1,0,0,135
626,51,management,2,tertiary,0,751,0,0,261,5,-1,0,0,128
627,60,retired,2,primary,0,280,0,0,291,1,-1,0,0,189
628,42,admin,1,secondary,0,1022,1,0,146,2,-1,0,0,125
629,39,blue-collar,2,secondary,0,1403,1,1,429,2,-1,0,0,132
630,26,technician,1,secondary,0,24299,1,0,704,1,-1,0,0,133
631,60,management,1,tertiary,0,0,0,0,161,2,-1,0,0,230
632,33,self-employed,2,secondary,0,0,1,0,14,23,-1,0,0,212
633,29,management,2,tertiary,0,760,0,1,82,2,-1,0,0,107
634,48,blue-collar,2,primary,0,1092,0,1,79,1,172,8,0,322
635,30,blue-collar,2,secondary,0,-269,1,0,293,2,-1,0,0,147
636,38,blue-collar,2,primary,0,168,1,1,212,3,-1,0,0,133
637,26,student,1,secondary,0,611,0,0,138,2,69,3,0,225
638,40,technician,0,secondary,0,237,0,0,87,5,-1,0,0,237
639,53,blue-collar,2,secondary,0,143,1,0,122,5,-1,0,0,188
640,42,blue-collar,0,primary,0,419,1,1,96,4,-1,0,0,134
641,31,technician,2,tertiary,0,22,0,0,122,5,-1,0,0,234
642,45,services,2,secondary,0,0,1,1,268,1,-1,0,0,143
643,33,technician,2,secondary,0,-89,0,1,410,4,-1,0,0,216
644,41,management,2,tertiary,0,4063,1,0,110,2,-1,0,0,325
645,46,management,2,secondary,0,1098,0,0,99,3,343,3,0,128
646,23,entrepreneur,2,tertiary,0,489,0,1,235,4,-1,0,0,230
647,51,unknown,0,unknown,0,1649,0,0,93,1,-1,0,0,156
648,48,blue-collar,2,secondary,0,2345,1,1,306,2,-1,0,0,125
649,30,services,1,secondary,0,177,1,0,187,4,356,2,0,138
650,46,technician,1,tertiary,0,568,0,0,51,4,-1,0,0,240
651,58,blue-collar,2,primary,0,2547,0,0,174,4,-1,0,0,135
652,41,management,1,tertiary,0,1113,1,1,388,12,-1,0,0,160
653,39,blue-collar,2,secondary,0,20,1,0,686,5,279,1,0,40
654,58,admin,2,secondary,0,580,0,1,161,3,5,3,0,33
655,57,self-employed,2,secondary,0,380,0,0,878,2,-1,0,0,322
656,24,retired,1,secondary,0,366,0,1,234,2,-1,0,0,136
657,40,management,2,primary,0,738,1,1,399,2,258,3,0,92
658,29,services,2,secondary,0,368,1,0,16,5,-1,0,0,110
659,49,technician,2,tertiary,0,503,0,0,297,2,-1,0,0,182
660,41,self-employed,1,tertiary,0,10346,0,0,352,1,182,3,0,348
661,52,entrepreneur,0,tertiary,0,3975,0,0,116,5,-1,0,0,323
662,26,student,1,secondary,0,119,0,0,247,3,-1,0,0,34
663,51,services,0,secondary,0,234,0,0,281,3,-1,0,0,190
664,46,technician,2,unknown,0,3914,1,0,247,1,-1,0,0,120
665,37,technician,1,secondary,0,353,1,0,147,2,-1,0,0,224
666,25,admin,1,secondary,1,53,1,0,313,4,-1,0,0,134
667,42,blue-collar,2,primary,0,191,1,0,382,3,371,1,0,134
668,57,technician,2,primary,0,0,0,0,98,1,-1,0,0,125
669,37,unemployed,2,primary,0,7005,1,0,217,1,-1,0,0,141
670,35,technician,1,tertiary,0,755,0,0,125,2,-1,0,0,226
671,54,admin,2,primary,0,0,0,0,255,2,-1,0,0,211
672,54,management,2,tertiary,0,95,0,0,104,1,-1,0,0,192
673,56,retired,2,primary,0,1947,0,0,441,2,-1,0,0,120
674,38,technician,2,tertiary,0,128,0,0,183,5,-1,0,0,225
675,37,technician,2,secondary,0,5115,1,0,45,4,-1,0,0,150
676,33,blue-collar,2,secondary,0,1905,1,0,39,1,301,2,0,133
677,50,management,2,unknown,0,5043,1,1,201,1,-1,0,0,98
678,34,unemployed,2,secondary,0,156,1,0,136,5,-1,0,0,125
679,27,management,2,tertiary,0,342,1,0,818,1,-1,0,0,198
680,49,admin,0,secondary,0,333,1,0,36,3,-1,0,0,147
681,47,management,2,tertiary,0,0,0,0,265,2,-1,0,0,156
682,54,management,0,tertiary,0,22,0,1,259,3,-1,0,0,199
683,51,technician,2,tertiary,0,-3,0,0,91,9,-1,0,0,237
684,34,technician,0,tertiary,0,1317,1,0,239,1,-1,0,0,135
685,32,blue-collar,2,primary,0,3314,1,0,330,2,-1,0,0,325
686,45,blue-collar,2,secondary,0,141,1,1,21,10,-1,0,0,134
687,30,services,1,secondary,0,399,1,1,158,3,-1,0,0,143
688,54,management,0,tertiary,0,0,0,1,88,1,-1,0,0,191
689,42,technician,1,secondary,0,-15,0,0,71,1,-1,0,0,176
690,39,services,2,secondary,0,861,1,0,218,4,-1,0,0,211
691,35,management,1,unknown,0,186,1,0,196,2,-1,0,0,36
692,27,management,1,tertiary,0,0,1,0,196,1,-1,0,0,36
693,39,services,2,tertiary,0,35,0,0,211,3,-1,0,0,232
694,41,management,0,secondary,0,2666,1,0,170,2,-1,0,0,150
695,30,blue-collar,2,primary,0,9194,1,0,178,2,-1,0,0,143
696,52,management,2,primary,0,0,1,1,121,1,-1,0,0,321
697,30,technician,1,tertiary,0,-970,0,1,194,2,-1,0,0,233
698,52,blue-collar,2,primary,0,2091,0,0,181,2,-1,0,0,218
699,32,housemaid,2,secondary,0,3832,0,0,80,3,-1,0,0,223
700,29,management,1,unknown,0,345,0,0,106,1,-1,0,0,259
701,32,admin,2,secondary,0,752,1,0,82,4,191,1,0,325
702,43,technician,2,secondary,0,38,1,0,273,1,-1,0,0,134
703,33,self-employed,2,tertiary,0,0,1,0,122,2,-1,0,0,323
704,55,unknown,2,secondary,1,-208,1,0,148,2,-1,0,0,154
705,52,management,2,tertiary,0,19797,1,0,966,3,-1,0,0,153
706,39,management,1,secondary,0,835,1,0,587,4,-1,0,0,149
707,28,self-employed,1,tertiary,0,0,1,0,479,1,-1,0,0,202
708,31,blue-collar,1,secondary,0,25,0,0,143,1,-1,0,0,35
709,31,blue-collar,2,primary,0,124,1,0,343,1,264,4,0,34
710,51,technician,0,secondary,0,2323,1,1,151,10,-1,0,0,230
711,39,housemaid,2,primary,0,562,0,0,234,2,-1,0,0,224
712,41,management,2,tertiary,0,0,0,1,211,2,-1,0,0,197
713,28,blue-collar,1,secondary,0,6307,1,0,615,1,-1,0,0,148
714,54,management,2,tertiary,0,0,0,0,214,3,-1,0,0,217
715,36,services,2,secondary,0,-11,1,0,172,28,-1,0,0,211
716,32,services,0,secondary,0,-34,1,0,147,2,-1,0,0,135
717,51,management,2,tertiary,0,7631,0,0,896,8,-1,0,0,232
718,35,services,1,secondary,0,2223,0,0,499,3,-1,0,0,321
719,53,self-employed,2,tertiary,0,167,1,0,84,1,343,1,0,127
720,34,blue-collar,2,secondary,1,-331,1,1,342,1,-1,0,0,129
721,35,management,2,tertiary,0,1473,1,1,176,3,-1,0,0,106
722,36,blue-collar,1,primary,0,851,1,0,168,1,-1,0,0,148
723,50,admin,1,secondary,0,-79,0,1,70,1,-1,0,0,188
724,50,services,2,secondary,0,992,1,0,407,1,-1,0,0,150
725,33,services,2,secondary,0,-124,0,0,150,2,325,1,0,107
726,55,services,2,secondary,0,879,0,0,183,8,-1,0,0,240
727,40,services,0,secondary,0,1959,1,0,177,1,-1,0,0,150
728,36,services,2,secondary,0,138,1,0,39,3,-1,0,0,128
729,53,technician,0,secondary,1,-63,0,1,531,1,-1,0,0,216
730,42,technician,0,secondary,0,1689,1,0,50,2,-1,0,0,212
731,35,technician,1,tertiary,0,973,0,0,109,9,-1,0,0,238
732,29,management,2,tertiary,0,715,1,0,461,1,-1,0,0,148
733,41,blue-collar,2,primary,0,200,0,1,309,2,-1,0,0,212
734,35,blue-collar,2,secondary,0,911,1,0,434,2,181,5,0,324
735,34,admin,0,secondary,0,627,1,0,283,2,-1,0,0,127
736,52,admin,0,tertiary,0,0,1,1,160,1,-1,0,0,117
737,28,blue-collar,2,secondary,0,723,1,1,262,1,-1,0,0,125
738,54,admin,2,secondary,0,865,1,0,71,1,-1,0,0,321
739,28,entrepreneur,2,secondary,0,422,1,0,394,2,-1,0,0,139
740,25,services,2,secondary,0,10,1,0,114,1,-1,0,0,198
741,31,technician,1,secondary,0,622,0,0,15,5,-1,0,0,35
742,35,blue-collar,2,primary,0,2708,1,0,178,2,-1,0,0,150
743,33,management,2,tertiary,0,603,1,0,265,1,-1,0,0,29
744,32,management,1,tertiary,0,1047,1,0,203,6,-1,0,0,225
745,31,management,1,tertiary,0,1315,1,0,156,1,-1,0,0,128
746,49,services,2,tertiary,0,475,1,0,273,2,-1,0,0,209
747,39,technician,2,secondary,0,504,1,0,495,1,-1,0,0,132
748,32,management,1,tertiary,0,623,0,0,273,1,203,1,0,358
749,56,services,2,secondary,0,6503,1,1,27,6,-1,0,0,138
750,29,blue-collar,2,secondary,0,246,1,0,194,5,-1,0,0,209
751,29,services,0,secondary,0,590,1,0,76,2,-1,0,0,150
752,34,technician,1,secondary,0,264,1,0,222,1,-1,0,0,107
753,49,admin,2,secondary,0,381,0,0,504,2,-1,0,0,217
754,35,blue-collar,2,secondary,0,-185,1,1,130,2,-1,0,0,147
755,47,entrepreneur,2,tertiary,0,0,0,0,418,3,-1,0,0,125
756,31,services,2,primary,0,46,0,0,37,1,-1,0,0,191
757,55,management,2,tertiary,0,1402,1,0,66,1,-1,0,0,321
758,50,management,2,tertiary,0,11528,1,0,57,1,-1,0,0,150
759,40,self-employed,0,secondary,0,1876,0,1,269,1,-1,0,0,171
760,51,blue-collar,2,primary,0,1194,1,0,714,1,186,3,0,322
761,41,management,2,tertiary,0,3016,1,0,80,3,-1,0,0,195
762,27,management,1,tertiary,0,377,0,0,91,1,-1,0,0,142
763,31,technician,1,tertiary,0,3729,1,0,176,2,8,10,0,36
764,36,technician,2,secondary,0,15485,0,0,83,1,42,1,0,146
765,25,blue-collar,1,secondary,0,2,0,0,264,2,-1,0,0,155
766,43,admin,0,secondary,0,1076,1,0,223,1,363,1,0,132
767,38,technician,2,secondary,0,976,1,0,32,8,308,3,0,138
768,41,technician,2,tertiary,0,177,1,0,117,2,-1,0,0,192
769,52,admin,2,secondary,0,1113,0,1,83,1,-1,0,0,189
770,43,management,2,tertiary,0,2,0,1,472,2,-1,0,0,232
771,46,management,0,tertiary,0,770,1,0,94,1,-1,0,0,136
772,39,services,2,secondary,0,-495,1,1,51,6,-1,0,0,131
773,38,services,2,secondary,1,-242,1,1,236,2,-1,0,0,140
774,45,management,1,tertiary,0,871,0,0,230,5,-1,0,0,198
775,37,management,2,tertiary,0,6014,1,0,163,6,-1,0,0,196
776,32,technician,1,secondary,0,28,1,0,368,1,-1,0,0,322
777,31,blue-collar,2,secondary,0,298,1,0,154,3,-1,0,0,148
778,35,management,2,tertiary,0,93,0,0,198,2,88,1,0,124
779,36,blue-collar,2,primary,0,106,1,0,31,6,-1,0,0,138
780,32,self-employed,0,tertiary,0,745,1,1,11,20,-1,0,0,212
781,46,blue-collar,2,secondary,0,9347,1,0,138,1,117,1,0,323
782,37,management,2,tertiary,0,31,0,0,72,2,-1,0,0,234
783,42,admin,1,secondary,0,-149,1,1,33,1,-1,0,0,128
784,32,management,1,tertiary,0,1493,1,0,65,11,-1,0,0,148
785,57,management,2,tertiary,0,75,0,0,260,5,-1,0,0,240
786,54,management,1,secondary,0,602,0,0,101,2,-1,0,0,211
787,31,admin,1,tertiary,0,0,1,1,181,1,-1,0,0,143
788,46,management,1,secondary,0,5993,0,0,159,1,112,1,0,265
789,50,management,1,primary,0,766,0,0,174,2,-1,0,0,168
790,31,blue-collar,2,primary,0,591,1,0,287,3,-1,0,0,134
791,53,management,1,secondary,0,5558,1,0,286,3,-1,0,0,136
